2024-01-13 16:39:31.960  INFO 29748 --- [main] com.shreyas.demo.DemoApplicationTests    : Starting DemoApplicationTests using Java 17.0.9 on LAPTOP-JSA6326C with PID 29748 (started by Shreyas in F:\JAVA PROJ - Copy\demo\backend)
2024-01-13 16:39:31.963 DEBUG 29748 --- [main] com.shreyas.demo.DemoApplicationTests    : Running with Spring Boot v2.6.4, Spring v5.3.16
2024-01-13 16:39:41.910 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:0, Subject:OU=Starfield Class 2 Certification Authority, O="Starfield Technologies, Inc.", C=US, Issuer:OU=Starfield Class 2 Certification Authority, O="Starfield Technologies, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:1825617644, Valid from:29/06/04, 11:09 pm, Valid until:29/06/34, 11:09 pm
2024-01-13 16:39:41.911 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:-1026641587, Valid from:01/09/09, 5:30 am, Valid until:01/01/38, 5:29 am
2024-01-13 16:39:41.912 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:1964785574, Valid from:01/09/09, 5:30 am, Valid until:01/01/38, 5:29 am
2024-01-13 16:39:41.913 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:bb401c43f55e4fb0, Subject:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:1516221943, Valid from:25/10/06, 2:00 pm, Valid until:25/10/36, 2:00 pm
2024-01-13 16:39:41.914 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:4eb200670c035d4f, Subject:CN=SwissSign Platinum CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Platinum CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:771312514, Valid from:25/10/06, 2:06 pm, Valid until:25/10/36, 2:06 pm
2024-01-13 16:39:41.915 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:4f1bd42f54bb2f4b, Subject:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:126726124, Valid from:25/10/06, 2:02 pm, Valid until:25/10/36, 2:02 pm
2024-01-13 16:39:41.915 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:95be16a0f72e46f17b398272fa8bcd96, Subject:CN=TeliaSonera Root CA v1, O=TeliaSonera, Issuer:CN=TeliaSonera Root CA v1, O=TeliaSonera, Key type:RSA, Length:4096, Cert Id:1495358374, Valid from:18/10/07, 5:30 pm, Valid until:18/10/32, 5:30 pm
2024-01-13 16:39:41.916 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:344ed55720d5edec49f42fce37db2b6d, Subject:CN=thawte Primary Root CA, OU="(c) 2006 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA, OU="(c) 2006 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:643000026, Valid from:17/11/06, 5:30 am, Valid until:17/07/36, 5:29 am
2024-01-13 16:39:41.917 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:35fc265cd9844fc93d263d579baed756, Subject:CN=thawte Primary Root CA - G2, OU="(c) 2007 thawte, Inc. - For authorized use only", O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA - G2, OU="(c) 2007 thawte, Inc. - For authorized use only", O="thawte, Inc.", C=US, Key type:EC, Length:384, Cert Id:2068083090, Valid from:05/11/07, 5:30 am, Valid until:19/01/38, 5:29 am
2024-01-13 16:39:41.918 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:600197b746a7eab4b49ad64b2ff790fb, Subject:CN=thawte Primary Root CA - G3, OU="(c) 2008 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Issuer:CN=thawte Primary Root CA - G3, OU="(c) 2008 thawte, Inc. - For authorized use only", OU=Certification Services Division, O="thawte, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:1032730720, Valid from:02/04/08, 5:30 am, Valid until:02/12/37, 5:29 am
2024-01-13 16:39:41.919 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:1, Subject:CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Issuer:CN=T-TeleSec GlobalRoot Class 2, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Key type:RSA, Length:2048, Cert Id:-1238464039, Valid from:01/10/08, 4:10 pm, Valid until:02/10/33, 5:29 am
2024-01-13 16:39:41.919 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:1, Subject:CN=T-TeleSec GlobalRoot Class 3, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Issuer:CN=T-TeleSec GlobalRoot Class 3, OU=T-Systems Trust Center, O=T-Systems Enterprise Services GmbH, C=DE, Key type:RSA, Length:2048, Cert Id:1894096264, Valid from:01/10/08, 3:59 pm, Valid until:02/10/33, 5:29 am
2024-01-13 16:39:41.920 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:cbe, Subject:CN=TWCA Global Root CA, OU=Root CA, O=TAIWAN-CA, C=TW, Issuer:CN=TWCA Global Root CA, OU=Root CA, O=TAIWAN-CA, C=TW, Key type:RSA, Length:4096, Cert Id:861175838, Valid from:27/06/12, 11:58 am, Valid until:31/12/30, 9:29 pm
2024-01-13 16:39:41.921 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:5c8b99c55a94c5d27156decd8980cc26, Subject:CN=USERTrust ECC Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Issuer:CN=USERTrust ECC Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Key type:EC, Length:384, Cert Id:-965679910, Valid from:01/02/10, 5:30 am, Valid until:19/01/38, 5:29 am
2024-01-13 16:39:41.922 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA384withRSA, Serial:1fd6d30fca3ca51a81bbc640e35032d, Subject:CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Issuer:CN=USERTrust RSA Certification Authority, O=The USERTRUST Network, L=Jersey City, ST=New Jersey, C=US, Key type:RSA, Length:4096, Cert Id:-347365895, Valid from:01/02/10, 5:30 am, Valid until:19/01/38, 5:29 am
2024-01-13 16:39:41.923 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:44be0c8b500024b411d3362de0b35f1b, Subject:CN=UTN-USERFirst-Object, OU=http://www.usertrust.com, O=The USERTRUST Network, L=Salt Lake City, ST=UT, C=US, Issuer:CN=UTN-USERFirst-Object, OU=http://www.usertrust.com, O=The USERTRUST Network, L=Salt Lake City, ST=UT, C=US, Key type:RSA, Length:2048, Cert Id:-297053428, Valid from:10/07/99, 12:01 am, Valid until:10/07/19, 12:10 am
2024-01-13 16:39:41.923 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:9b7e0649a33e62b9d5ee90487129ef57, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G3, OU="(c) 1999 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G3, OU="(c) 1999 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:2057300190, Valid from:01/10/99, 5:30 am, Valid until:17/07/36, 5:29 am
2024-01-13 16:39:41.924 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA384withECDSA, Serial:2f80fe238c0e220f486712289187acb3, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G4, OU="(c) 2007 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G4, OU="(c) 2007 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:EC, Length:384, Cert Id:-131493977, Valid from:05/11/07, 5:30 am, Valid until:19/01/38, 5:29 am
2024-01-13 16:39:41.925 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:18dad19e267de8bb4a2158cdcc6b3b4a, Subject:CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU="(c) 2006 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Class 3 Public Primary Certification Authority - G5, OU="(c) 2006 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:303010488, Valid from:08/11/06, 5:30 am, Valid until:17/07/36, 5:29 am
2024-01-13 16:39:41.926 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA256withRSA, Serial:401ac46421b31321030ebbe4121ac51d, Subject:CN=VeriSign Universal Root Certification Authority, OU="(c) 2008 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Issuer:CN=VeriSign Universal Root Certification Authority, OU="(c) 2008 VeriSign, Inc. - For authorized use only", OU=VeriSign Trust Network, O="VeriSign, Inc.", C=US, Key type:RSA, Length:2048, Cert Id:-1976681486, Valid from:02/04/08, 5:30 am, Valid until:02/12/37, 5:29 am
2024-01-13 16:39:41.926 DEBUG 29748 --- [cluster-ClusterId{value='65a26f72609ada1ec54bc47b', description='null'}-ac-rbv5dba-shard-00-02.vjbob4d.mongodb.net:27017] jdk.event.security                       : X509Certificate: Alg:SHA1withRSA, Serial:50946cec18ead59c4dd597ef758fa0ad, Subject:CN=XRamp Global Certification Authority, O=XRamp Security Services Inc, OU=www.xrampsecurity.com, C=US, Issuer:CN=XRamp Global Certification Authority, O=XRamp Security Services Inc, OU=www.xrampsecurity.com, C=US, Key type:RSA, Length:2048, Cert Id:-952474086, Valid from:01/11/04, 10:44 pm, Valid until:01/01/35, 11:07 am
2024-01-13 16:39:43.741  INFO 29748 --- [main] org.mongodb.driver.cluster               : Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=KaiburrTasks.vjbob4d.mongodb.net, mode=MULTIPLE, requiredClusterType=REPLICA_SET, serverSelectionTimeout='30000 ms', requiredReplicaSetName='atlas-9e0dz0-shard-0'}
2024-01-13 16:39:43.756 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveMongoDatabaseFactory' via factory method to bean named 'spring.data.mongodb-org.springframework.boot.autoconfigure.mongo.MongoProperties'
2024-01-13 16:39:43.756 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveMongoDatabaseFactory' via factory method to bean named 'reactiveStreamsMongoClient'
2024-01-13 16:39:43.759 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveMongoTemplate' via factory method to bean named 'reactiveMongoDatabaseFactory'
2024-01-13 16:39:43.759 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveMongoTemplate' via factory method to bean named 'mappingMongoConverter'
2024-01-13 16:39:43.789 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mongoHealthContributor' via factory method to bean named 'reactiveMongoTemplate'
2024-01-13 16:39:43.807 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpoint'
2024-01-13 16:39:43.808 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpoint' via factory method to bean named 'healthContributorRegistry'
2024-01-13 16:39:43.808 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpoint' via factory method to bean named 'healthEndpointGroups'
2024-01-13 16:39:43.817 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.ReactiveHealthEndpointConfiguration'
2024-01-13 16:39:43.819 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'reactiveHealthContributorRegistry'
2024-01-13 16:39:43.820 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveHealthContributorRegistry' via factory method to bean named 'diskSpaceHealthIndicator'
2024-01-13 16:39:43.820 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveHealthContributorRegistry' via factory method to bean named 'pingHealthContributor'
2024-01-13 16:39:43.820 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveHealthContributorRegistry' via factory method to bean named 'mongoHealthContributor'
2024-01-13 16:39:43.820 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'reactiveHealthContributorRegistry' via factory method to bean named 'healthEndpointGroups'
2024-01-13 16:39:43.832 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$MvcAdditionalHealthEndpointPathsConfiguration'
2024-01-13 16:39:43.834 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpointWebMvcHandlerMapping'
2024-01-13 16:39:43.835 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointDiscoverer'
2024-01-13 16:39:43.836 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration'
2024-01-13 16:39:43.836 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@1ac85b0c'
2024-01-13 16:39:43.836 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-01-13 16:39:43.839 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointOperationParameterMapper'
2024-01-13 16:39:43.839 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration'
2024-01-13 16:39:43.849 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointMediaTypes'
2024-01-13 16:39:43.852 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointOperationParameterMapper'
2024-01-13 16:39:43.853 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointMediaTypes'
2024-01-13 16:39:43.857 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointPathMapper'
2024-01-13 16:39:43.863 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointCachingOperationInvokerAdvisor'
2024-01-13 16:39:43.865 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'endpointCachingOperationInvokerAdvisor' via factory method to bean named 'environment'
2024-01-13 16:39:43.873 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webExposeExcludePropertyEndpointFilter'
2024-01-13 16:39:43.894 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebMvcHandlerMapping' via factory method to bean named 'webEndpointDiscoverer'
2024-01-13 16:39:43.894 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebMvcHandlerMapping' via factory method to bean named 'healthEndpointGroups'
2024-01-13 16:39:43.932 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpointWebExtension'
2024-01-13 16:39:43.932 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration'
2024-01-13 16:39:43.934 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebExtension' via factory method to bean named 'healthContributorRegistry'
2024-01-13 16:39:43.935 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebExtension' via factory method to bean named 'healthEndpointGroups'
2024-01-13 16:39:43.963 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration'
2024-01-13 16:39:43.965 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
2024-01-13 16:39:43.967 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2024-01-13 16:39:43.970 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2024-01-13 16:39:43.972 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration'
2024-01-13 16:39:43.984 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.info-org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties'
2024-01-13 16:39:43.987 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration'
2024-01-13 16:39:43.989 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointDiscoverer'
2024-01-13 16:39:43.990 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointDiscoverer' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@1ac85b0c'
2024-01-13 16:39:43.991 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletExposeExcludePropertyEndpointFilter'
2024-01-13 16:39:43.992 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration'
2024-01-13 16:39:43.994 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletExposeExcludePropertyEndpointFilter' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-01-13 16:39:44.001 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerEndpointDiscoverer'
2024-01-13 16:39:44.003 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerExposeExcludePropertyEndpointFilter'
2024-01-13 16:39:44.009 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathMappedEndpoints'
2024-01-13 16:39:44.011 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'servletEndpointDiscoverer'
2024-01-13 16:39:44.011 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'webEndpointDiscoverer'
2024-01-13 16:39:44.011 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'controllerEndpointDiscoverer'
2024-01-13 16:39:44.029 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration'
2024-01-13 16:39:44.031 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration'
2024-01-13 16:39:44.033 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.mongo.MongoMetricsAutoConfiguration'
2024-01-13 16:39:44.035 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration'
2024-01-13 16:39:44.039 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'scheduledBeanLazyInitializationExcludeFilter'
2024-01-13 16:39:44.044 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskSchedulerBuilder'
2024-01-13 16:39:44.045 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2024-01-13 16:39:44.048 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taskSchedulerBuilder' via factory method to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2024-01-13 16:39:44.053 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration'
2024-01-13 16:39:44.063 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration'
2024-01-13 16:39:44.065 DEBUG 29748 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration'
